37|145|326|0|0|8|-1|-1|0|0|1|American
1|150|36|0|0|5|-1|-1|0|0|1|110px
2|150|42|0|0|5|-1|-1|0|0|1|thumb
3|150|48|0|0|4|-1|-1|0|0|1|left
4|150|53|0|0|6|-1|-1|0|0|1|Pierre
5|150|60|0|0|6|-1|-1|0|0|1|Joseph
6|150|67|0|0|8|-1|-1|0|0|1|Proudhon
2|151|44|0|0|3|-1|-1|0|0|1|and
95|153|662|0|0|8|-1|-1|0|0|1|Proudhon
33|157|224|0|0|4|-1|-1|0|0|1|here
2|160|33|0|0|3|-1|-1|0|0|1|and
1|167|28|0|0|5|-1|-1|0|0|1|thumb
2|167|34|0|0|5|-1|-1|0|0|1|150px
3|167|40|0|0|4|-1|-1|0|0|1|left
2|168|45|0|0|3|-1|-1|0|0|1|and
62|170|472|0|0|6|-1|-1|0|0|1|Utopia
56|172|418|0|0|6|-1|-1|0|0|1|mutual
57|172|425|0|0|7|-1|-1|0|0|1|banking
63|172|480|0|0|4|-1|-1|0|0|1|cost
64|172|485|0|0|2|-1|-1|0|0|1|as
65|172|488|0|0|3|-1|-1|0|0|1|the
66|172|492|0|0|5|-1|-1|0|0|1|limit
67|172|498|0|0|2|-1|-1|0|0|1|of
68|172|501|0|0|5|-1|-1|0|0|1|price
71|172|534|0|0|9|-1|-1|0|0|1|heterodox
126|172|912|0|0|6|-1|-1|0|0|1|Tucker
1|177|25|0|0|5|-1|-1|0|0|1|thumb
2|177|31|0|0|5|-1|-1|0|0|1|150px
3|177|37|0|0|5|-1|-1|0|0|1|right
5|177|54|0|0|7|-1|-1|0|0|1|Mikhail
6|177|62|0|0|7|-1|-1|0|0|1|Bakunin
7|177|70|0|0|9|-1|-1|0|0|1|1814-1876
3|178|59|0|0|1|-1|-1|0|0|1|,
31|182|201|0|0|10|-1|-1|0|0|1|Mutualists
35|184|221|0|0|7|-1|-1|0|0|1|Bakunin
63|184|441|0|0|5|-1|-1|0|0|1|Hague
64|184|447|0|0|8|-1|-1|0|0|1|Congress
76|184|534|0|0|8|-1|-1|0|0|1|conflict
77|184|543|0|0|7|-1|-1|0|0|1|between
78|184|551|0|0|10|-1|-1|0|0|1|anarchists
79|184|562|0|0|3|-1|-1|0|0|1|and
80|184|566|0|0|8|-1|-1|0|0|1|Marxists
87|184|620|0|0|6|-1|-1|0|0|1|social
88|184|627|0|0|10|-1|-1|0|0|1|democratic
91|184|672|0|0|11|-1|-1|0|0|1|libertarian
101|184|788|0|0|17|-1|-1|0|0|1|'internationals'.
1|187|8|0|0|9|-1|-1|0|0|1|Anarchist
2|187|18|0|0|9|-1|-1|0|0|1|communism
1|188|28|0|0|5|-1|-1|0|0|1|thumb
2|188|34|0|0|5|-1|-1|0|0|1|150px
3|188|40|0|0|5|-1|-1|0|0|1|right
4|188|46|0|0|5|-1|-1|0|0|1|Peter
5|188|52|0|0|9|-1|-1|0|0|1|Kropotkin
16|192|122|0|0|11|-1|-1|0|0|1|libertarian
38|192|380|0|0|6|-1|-1|0|0|1|French
1|199|24|0|0|4|-1|-1|0|0|1|left
2|199|29|0|0|5|-1|-1|0|0|1|150px
3|199|35|0|0|5|-1|-1|0|0|1|thumb
5|199|57|0|0|3|-1|-1|0|0|1|was
6|199|61|0|0|2|-1|-1|0|0|1|an
7|199|64|0|0|9|-1|-1|0|0|1|outspoken
8|199|74|0|0|8|-1|-1|0|0|1|advocate
9|199|83|0|0|2|-1|-1|0|0|1|of
10|199|86|0|0|8|-1|-1|0|0|1|violence
1|200|8|0|0|10|-1|-1|0|0|1|Propaganda
2|200|19|0|0|2|-1|-1|0|0|1|of
3|200|22|0|0|3|-1|-1|0|0|1|the
4|200|26|0|0|4|-1|-1|0|0|1|deed
53|202|372|0|0|5|-1|-1|0|0|1|heads
54|202|378|0|0|2|-1|-1|0|0|1|of
55|202|381|0|0|5|-1|-1|0|0|1|state
6|208|63|0|0|8|-1|-1|0|0|1|pacifist
7|208|72|0|0|10|-1|-1|0|0|1|anarchists
25|208|207|0|0|9|-1|-1|0|0|1|Christian
26|208|217|0|0|9|-1|-1|0|0|1|anarchism
1|211|11|0|0|19|-1|-1|0|0|1|Anarcho-syndicalism
1|213|41|0|0|5|-1|-1|0|0|1|thumb
2|213|47|0|0|5|-1|-1|0|0|1|175px
3|213|53|0|0|3|-1|-1|0|0|1|The
4|213|57|0|0|13|-1|-1|0|0|1|red-and-black
5|213|71|0|0|5|-1|-1|0|0|1|flag,
6|213|77|0|0|6|-1|-1|0|0|1|coming
7|213|84|0|0|4|-1|-1|0|0|1|from
8|213|89|0|0|3|-1|-1|0|0|1|the
9|213|93|0|0|10|-1|-1|0|0|1|experience
10|213|104|0|0|2|-1|-1|0|0|1|of
11|213|107|0|0|10|-1|-1|0|0|1|anarchists
12|213|118|0|0|2|-1|-1|0|0|1|in
13|213|121|0|0|3|-1|-1|0|0|1|the
14|213|125|0|0|6|-1|-1|0|0|1|labour
15|213|132|0|0|9|-1|-1|0|0|1|movement,
16|213|142|0|0|2|-1|-1|0|0|1|is
17|213|145|0|0|12|-1|-1|0|0|1|particularly
18|213|158|0|0|10|-1|-1|0|0|1|associated
19|213|169|0|0|4|-1|-1|0|0|1|with
20|213|174|0|0|20|-1|-1|0|0|1|anarcho-syndicalism.
3|217|27|0|0|4|-1|-1|0|0|1|1871
4|217|32|0|0|10|-1|-1|0|0|1|repression
11|219|106|0|0|8|-1|-1|0|0|1|unionism
1|221|42|0|0|5|-1|-1|0|0|1|thumb
2|221|48|0|0|5|-1|-1|0|0|1|175px
3|221|54|0|0|3|-1|-1|0|0|1|CNT
4|221|58|0|0|10|-1|-1|0|0|1|propaganda
5|221|69|0|0|4|-1|-1|0|0|1|from
6|221|74|0|0|5|-1|-1|0|0|1|April
7|221|80|0|0|5|-1|-1|0|0|1|2004.
8|221|87|0|0|6|-1|-1|0|0|1|Reads:
9|221|94|0|0|5|-1|-1|0|0|1|Don't
10|221|100|0|0|3|-1|-1|0|0|1|let
11|221|104|0|0|3|-1|-1|0|0|1|the
12|221|108|0|0|11|-1|-1|0|0|1|politicians
13|221|120|0|0|4|-1|-1|0|0|1|rule
14|221|125|0|0|3|-1|-1|0|0|1|our
15|221|129|0|0|6|-1|-1|0|0|1|lives/
16|221|136|0|0|3|-1|-1|0|0|1|You
17|221|140|0|0|4|-1|-1|0|0|1|vote
18|221|145|0|0|3|-1|-1|0|0|1|and
19|221|149|0|0|4|-1|-1|0|0|1|they
20|221|154|0|0|7|-1|-1|0|0|1|decide/
21|221|162|0|0|5|-1|-1|0|0|1|Don't
22|221|168|0|0|5|-1|-1|0|0|1|allow
23|221|174|0|0|3|-1|-1|0|0|1|it/
24|221|178|0|0|6|-1|-1|0|0|1|Unity,
25|221|185|0|0|7|-1|-1|0|0|1|Action,
26|221|193|0|0|16|-1|-1|0|0|1|Self-management.
11|225|109|0|0|5|-1|-1|0|0|1|Latin
12|225|115|0|0|8|-1|-1|0|0|1|American
21|225|218|0|0|9|-1|-1|0|0|1|Zapatista
98|229|793|0|0|4|-1|-1|0|0|1|work
1|234|8|0|0|7|-1|-1|0|0|1|Russian
2|234|16|0|0|10|-1|-1|0|0|1|Revolution
3|234|27|0|0|2|-1|-1|0|0|1|of
4|234|30|0|0|4|-1|-1|0|0|1|1917
60|238|473|0|0|5|-1|-1|0|0|1|civil
61|238|479|0|0|3|-1|-1|0|0|1|war
72|242|475|0|0|9|-1|-1|0|0|1|Communist
73|242|485|0|0|13|-1|-1|0|0|1|International
36|244|262|0|0|14|-1|-1|0|0|1|Organisational
37|244|277|0|0|8|-1|-1|0|0|1|Platform
38|244|286|0|0|2|-1|-1|0|0|1|of
39|244|289|0|0|3|-1|-1|0|0|1|the
40|244|293|0|0|11|-1|-1|0|0|1|Libertarian
41|244|305|0|0|10|-1|-1|0|0|1|Communists
2|249|34|0|0|3|-1|-1|0|0|1|and
1|250|38|0|0|5|-1|-1|0|0|1|right
2|250|44|0|0|5|-1|-1|0|0|1|thumb
3|250|50|0|0|5|-1|-1|0|0|1|270px
5|250|65|0|0|1|-1|-1|0|0|1|,
7|250|75|0|0|1|-1|-1|0|0|1|.
8|250|77|0|0|7|-1|-1|0|0|1|Members
9|250|85|0|0|2|-1|-1|0|0|1|of
10|250|88|0|0|3|-1|-1|0|0|1|the
12|250|100|0|0|9|-1|-1|0|0|1|construct
14|250|126|0|0|1|-1|-1|0|0|1|s
15|250|128|0|0|2|-1|-1|0|0|1|to
16|250|131|0|0|5|-1|-1|0|0|1|fight
17|250|137|0|0|7|-1|-1|0|0|1|against
18|250|145|0|0|3|-1|-1|0|0|1|the
20|250|160|0|0|1|-1|-1|0|0|1|s
21|250|162|0|0|2|-1|-1|0|0|1|in
22|250|165|0|0|3|-1|-1|0|0|1|one
23|250|169|0|0|2|-1|-1|0|0|1|of
24|250|172|0|0|3|-1|-1|0|0|1|the
27|250|211|0|0|10|-1|-1|0|0|1|factories.
26|250|196|0|0|13|-1|-1|0|0|1|collectivised
7|257|55|0|0|2|-1|-1|0|0|1|an
8|257|58|0|0|18|-1|-1|0|0|1|anarchist-inspired
36|257|258|0|0|13|-1|-1|0|0|1|collectivized
85|257|610|0|0|9|-1|-1|0|0|1|dissident
86|257|620|0|0|8|-1|-1|0|0|1|marxists
14|259|90|0|0|11|-1|-1|0|0|1|neo-fascist
28|259|204|0|0|12|-1|-1|0|0|1|anti-fascist
1|262|24|0|0|5|-1|-1|0|0|1|thumb
2|262|30|0|0|5|-1|-1|0|0|1|150px
6|262|64|0|0|9|-1|-1|0|0|1|1828-1910
4|262|51|0|0|3|-1|-1|0|0|1|Leo
5|262|55|0|0|7|-1|-1|0|0|1|Tolstoy
2|263|41|0|0|3|-1|-1|0|0|1|and
11|265|83|0|0|14|-1|-1|0|0|1|anti-religious
1|267|23|0|0|9|-1|-1|0|0|1|Christian
2|267|33|0|0|10|-1|-1|0|0|1|anarchists
62|267|443|0|0|9|-1|-1|0|0|1|pacifists
101|267|764|0|0|6|-1|-1|0|0|1|resist
102|267|771|0|0|8|-1|-1|0|0|1|taxation
109|267|830|0|0|10|-1|-1|0|0|1|vegetarian
112|267|857|0|0|5|-1|-1|0|0|1|vegan
39|269|254|0|0|10|-1|-1|0|0|1|anabaptist
1|276|23|0|0|5|-1|-1|0|0|1|thumb
2|276|29|0|0|4|-1|-1|0|0|1|left
3|276|34|0|0|5|-1|-1|0|0|1|150px
1|277|8|0|0|16|-1|-1|0|0|1|Anarcha-Feminism
2|279|25|0|0|6|-1|-1|0|0|1|French
3|279|32|0|0|9|-1|-1|0|0|1|feminists
62|281|486|0|0|11|-1|-1|0|0|1|second-wave
1|290|35|0|0|5|-1|-1|0|0|1|thumb
2|290|41|0|0|4|-1|-1|0|0|1|left
3|290|46|0|0|5|-1|-1|0|0|1|150px
5|290|72|0|0|11|-1|-1|0|0|1|(1926-1995)
1|291|8|0|0|18|-1|-1|0|0|1|Anarcho-capitalism
49|294|434|0|0|11|-1|-1|0|0|1|minarchists
36|296|300|0|0|8|-1|-1|0|0|1|Molinari
88|296|641|0|0|5|-1|-1|0|0|1|Raico
1|301|11|0|0|19|-1|-1|0|0|1|Anarcho-primitivism
2|301|31|0|0|5|-1|-1|0|0|1|Green
3|301|37|0|0|9|-1|-1|0|0|1|anarchism
4|301|47|0|0|13|-1|-1|0|0|1|Eco-anarchism
5|301|61|0|0|11|-1|-1|0|0|1|Ecofeminism
19|303|139|0|0|14|-1|-1|0|0|1|Eco-anarchists
22|303|177|0|0|5|-1|-1|0|0|1|Green
23|303|183|0|0|10|-1|-1|0|0|1|anarchists
32|305|256|0|0|9|-1|-1|0|0|1|alienated
1|310|24|0|0|5|-1|-1|0|0|1|thumb
2|310|30|0|0|5|-1|-1|0|0|1|right
79|320|538|0|0|8|-1|-1|0|0|1|monopoly
80|320|547|0|0|2|-1|-1|0|0|1|on
81|320|550|0|0|8|-1|-1|0|0|1|violence
34|324|251|0|0|5|-1|-1|0|0|1|Group
35|324|257|0|0|2|-1|-1|0|0|1|of
36|324|260|0|0|5|-1|-1|0|0|1|Eight
38|328|285|0|0|7|-1|-1|0|0|1|sharing
39|328|293|0|0|5|-1|-1|0|0|1|music
40|328|299|0|0|5|-1|-1|0|0|1|files
18|330|136|0|0|17|-1|-1|0|0|1|anarcho-pacifists
29|330|225|0|0|12|-1|-1|0|0|1|non-violence
38|334|238|0|0|11|-1|-1|0|0|1|panarchists
81|342|524|0|0|8|-1|-1|0|0|1|Landauer
1|344|16|0|0|5|-1|-1|0|0|1|Class
60|344|521|0|0|15|-1|-1|0|0|1|anti-capitalist
32|348|300|0|0|8|-1|-1|0|0|1|Proudhon
35|348|333|0|0|7|-1|-1|0|0|1|Bakunin
188|348|1448|0|0|6|-1|-1|0|0|1|Caplan
1|351|26|0|0|5|-1|-1|0|0|1|thumb
2|351|32|0|0|5|-1|-1|0|0|1|150px
3|351|38|0|0|5|-1|-1|0|0|1|right
5|351|62|0|0|9|-1|-1|0|0|1|(1928–)
26|360|208|0|0|8|-1|-1|0|0|1|communes
43|360|325|0|0|10|-1|-1|0|0|1|resistance
44|360|336|0|0|2|-1|-1|0|0|1|to
45|360|339|0|0|8|-1|-1|0|0|1|neo-Nazi
46|360|348|0|0|6|-1|-1|0|0|1|groups
47|362|293|0|0|2|-1|-1|0|0|1|UK
65|362|417|0|0|8|-1|-1|0|0|1|pacifist
69|362|454|0|0|5|-1|-1|0|0|1|Dutch
2|372|21|0|0|4|-1|-1|0|0|1|List
3|372|26|0|0|2|-1|-1|0|0|1|of
4|372|29|0|0|9|-1|-1|0|0|1|anarchism
5|372|39|0|0|5|-1|-1|0|0|1|links
2|385|39|0|0|3|-1|-1|0|0|1|WTO
3|385|43|0|0|7|-1|-1|0|0|1|Meeting
4|385|51|0|0|2|-1|-1|0|0|1|in
5|385|54|0|0|7|-1|-1|0|0|1|Seattle
1|388|8|0|0|4|-1|-1|0|0|1|List
2|388|13|0|0|2|-1|-1|0|0|1|of
3|388|16|0|0|9|-1|-1|0|0|1|anarchist
4|388|26|0|0|5|-1|-1|0|0|1|books
4|394|61|0|0|6|-1|-1|0|0|1|Mutual
5|394|68|0|0|3|-1|-1|0|0|1|Aid
4|396|52|0|0|19|-1|-1|0|0|1|Anarcho-Syndicalism
2|413|10|0|0|4|-1|-1|0|0|1|bill
2|414|10|0|0|10|-1|-1|0|0|1|praxeology
2|415|10|0|0|8|-1|-1|0|0|1|platform
2|416|10|0|0|8|-1|-1|0|0|1|appleton
2|417|10|0|0|17|-1|-1|0|0|1|Yarros-NotUtopian
4|417|46|0|0|7|-1|-1|0|0|1|Yarros,
5|417|54|0|0|6|-1|-1|0|0|1|Victor
2|418|10|0|0|5|-1|-1|0|0|1|totse
16|421|134|0|0|5|-1|-1|0|0|1|links
17|421|140|0|0|7|-1|-1|0|0|1|subpage
1|422|13|0|0|11|-1|-1|0|0|1|Definitions
2|422|25|0|0|2|-1|-1|0|0|1|of
3|422|28|0|0|9|-1|-1|0|0|1|anarchism
4|426|58|0|0|9|-1|-1|0|0|1|wikipedia
5|426|68|0|0|4|-1|-1|0|0|1|page
1|432|22|0|0|1|-1|-1|0|0|1|*
1|433|32|0|0|9|-1|-1|0|0|1|Anarchism
1|434|44|0|0|9|-1|-1|0|0|1|Anarchism
1|435|31|0|0|9|-1|-1|0|0|1|Anarchism
1|436|30|0|0|9|-1|-1|0|0|1|Anarchism
0|130|5|0|0|9|1|-1|1|1|0|Anarchism
1|130|15|1|1|10|-1|-1|0|0|0|originated
2|130|27|0|1|2|-1|-1|0|0|0|as
3|130|30|0|1|1|-1|-1|0|0|0|a
4|130|32|0|1|4|-1|-1|0|0|0|term
5|130|37|0|1|2|-1|-1|0|0|0|of
6|130|40|0|1|5|-1|-1|0|0|0|abuse
7|130|46|0|1|5|-1|-1|0|0|0|first
8|130|52|0|1|4|-1|-1|0|0|0|used
9|130|57|0|1|7|-1|-1|0|0|0|against
10|130|65|0|1|5|-1|-1|0|0|0|early
13|130|100|0|1|1|-1|-1|0|0|0|s
14|130|102|0|1|9|-1|-1|0|0|0|including
15|130|112|0|1|3|-1|-1|0|0|0|the
17|130|127|1|1|2|-1|-1|0|0|0|of
18|130|131|0|1|3|-1|-1|0|0|0|the
20|130|157|1|1|3|-1|-1|0|0|0|and
21|130|162|0|1|3|-1|-1|0|0|0|the
24|130|200|1|1|2|-1|-1|0|0|0|of
25|130|204|0|1|3|-1|-1|0|0|0|the
27|130|229|0|1|66|-1|-1|0|0|0|.[http://uk.encarta.msn.com/encyclopedia_761568770/Anarchism.html]
28|130|296|0|1|6|-1|-1|0|0|0|Whilst
29|130|303|0|1|3|-1|-1|0|0|0|the
30|130|307|0|1|4|-1|-1|0|0|0|term
31|130|312|0|1|2|-1|-1|0|0|0|is
32|130|315|0|1|5|-1|-1|0|0|0|still
33|130|321|0|1|4|-1|-1|0|0|0|used
34|130|326|0|1|2|-1|-1|0|0|0|in
35|130|329|0|1|1|-1|-1|0|0|0|a
36|130|331|0|1|10|-1|-1|0|0|0|pejorative
37|130|342|0|1|3|-1|-1|0|0|0|way
38|130|346|0|1|2|-1|-1|0|0|0|to
39|130|349|0|1|8|-1|-1|0|0|0|describe
41|130|364|0|1|3|2|2|0|0|0|any
42|130|368|0|1|3|2|2|0|0|0|act
43|130|372|0|1|4|2|2|0|0|0|that
44|130|377|0|1|4|2|2|0|0|0|used
45|130|382|0|1|7|2|2|0|0|0|violent
46|130|390|0|1|5|2|2|0|0|0|means
47|130|396|0|1|2|2|2|0|0|0|to
48|130|399|0|1|7|2|2|0|0|0|destroy
49|130|407|0|1|3|2|2|0|0|0|the
50|130|411|0|1|12|2|2|0|0|0|organization
51|130|424|0|1|2|2|2|0|0|0|of
52|130|426|0|0|7|2|2|0|0|0|society
55|130|447|0|0|3|-1|-1|0|0|0|ref
57|130|455|0|1|65|-1|-1|0|0|0|[http://www.cas.sc.edu/socy/faculty/deflem/zhistorintpolency.html
58|130|521|0|1|7|-1|-1|0|0|0|History
59|130|529|0|1|2|-1|-1|0|0|0|of
60|130|532|0|1|13|-1|-1|0|0|0|International
61|130|546|0|1|6|-1|-1|0|0|0|Police
62|130|553|0|1|13|-1|-1|0|0|0|Cooperation],
63|130|567|0|1|4|-1|-1|0|0|0|from
64|130|572|0|1|3|-1|-1|0|0|0|the
65|130|576|0|1|5|-1|-1|0|0|0|final
66|130|582|0|1|9|-1|-1|0|0|0|protocols
67|130|592|0|1|2|-1|-1|0|0|0|of
68|130|595|0|1|3|-1|-1|0|0|0|the
70|130|605|0|1|13|-1|-1|0|0|0|International
71|130|619|0|1|10|-1|-1|0|0|0|Conference
72|130|630|0|1|2|-1|-1|0|0|0|of
73|130|633|0|1|4|-1|-1|0|0|0|Rome
74|130|638|0|1|3|-1|-1|0|0|0|for
75|130|642|0|1|3|-1|-1|0|0|0|the
76|130|646|0|1|6|-1|-1|0|0|0|Social
77|130|653|0|1|7|-1|-1|0|0|0|Defense
78|130|661|0|1|7|-1|-1|0|0|0|Against
79|130|668|0|0|10|-1|-1|0|0|0|Anarchists
81|130|685|0|1|1|-1|-1|0|0|0|,
82|130|686|0|0|4|-1|-1|0|0|0|1898
84|130|694|0|0|4|-1|-1|0|0|0|/ref
86|130|703|0|1|1|-1|-1|0|0|0|,
87|130|705|0|1|2|-1|-1|0|0|0|it
88|130|708|0|1|3|-1|-1|0|0|0|has
89|130|712|0|1|4|-1|-1|0|0|0|also
90|130|717|0|1|4|-1|-1|0|0|0|been
91|130|722|0|1|5|-1|-1|0|0|0|taken
92|130|728|0|1|2|-1|-1|0|0|0|up
93|130|731|0|1|2|-1|-1|0|0|0|as
94|130|734|0|1|1|-1|-1|0|0|0|a
95|130|736|0|1|8|-1|-1|0|0|0|positive
96|130|745|0|1|5|-1|-1|0|0|0|label
97|130|751|0|1|2|-1|-1|0|0|0|by
98|130|754|0|1|12|-1|-1|0|0|0|self-defined
99|130|767|0|0|11|-1|-1|0|0|0|anarchists.
0|132|0|0|1|3|-1|-1|0|0|0|The
1|132|4|0|1|4|-1|-1|0|0|0|word
2|132|14|0|0|9|1|-1|1|1|0|anarchism
3|132|24|1|1|2|-1|-1|0|0|0|is
7|132|54|1|1|3|-1|-1|0|0|0|the
